name,url,country,province,thumbnail,average_tuition,average_tuition_currency,logo,type,Number of Students,International Students,University Type,Number of Academician,Erasmus,Scholarship Ratio,Urap Standings,Placement Rate,Technology Office,Student/Academician,Entrepreneurship Index Score,Library Area,Ar-Ge Expense,programs,features,address
Esic Business Marketing School,https://univerlist.com/esic-business-marketing-school/,Spain,Barcelona,https://univerlist.com/media/cache/90/4a/904adee048b2fe36aa66dd6f9da247e9.webp,"129,399",EUR,https://univerlist.com/media/cache/91/e0/91e0e8a41679b613a521f75772f375aa.webp,Private,60.000,,Private,,Yes,None,,-,No,,,,,[],"[""Fitness Center"", ""Music Studio"", ""Copy Center"", ""Conference Hall"", ""Gym"", ""Cafeteria"", ""Career Office"", ""Academic Counseling"", ""Library""]","Carrer de Marià Cubí, 124, 08021 Barcelona, Spain"
University of Neuchatel,https://univerlist.com/university-of-neuchatel/,Switzerland,Neuchatel,https://univerlist.com/media/cache/f5/f3/f5f3168f211077b6441e213e0a929733.webp,"117,354",USD,https://univerlist.com/media/cache/eb/52/eb52bc3cba4195b3e7bb6f2f182af60b.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Biomechanics Laboratory"", ""Fitness Center"", ""Music Studio"", ""Copy Center"", ""Conference Hall"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Career Office"", ""Academic Counseling"", ""Library""]","University of Neuchatel"
University of Lodz,https://univerlist.com/university-of-lodz/,Poland,Lodz,https://univerlist.com/media/cache/32/21/3221bcfd392123ebc62880d776fa8961.webp,"215,666",EUR,https://univerlist.com/media/cache/e3/aa/e3aa82b0f83f27df1015c4921d189343.webp,Public,25.986,2.3,Public,,Yes,Public University,,-,No,,,,,[],"[""In-campus Transportation"", ""Swimming Pool"", ""Health Center"", ""Conference Hall"", ""Dormitory"", ""Computer Games and Animation Laboratory"", ""Cafeteria"", ""Research Laboratory"", ""Library""]","University of LodzInternational Relations Office3 Uniwersytecka Street, room 190-137 Łódź, Poland"
Karolinska Institute,https://univerlist.com/karolinska-institute/,Sweden,Stockholm,https://univerlist.com/media/cache/2a/43/2a438ec67b1fbe6c5fd4529d1f87b707.webp,"1,471,148",SEK,https://univerlist.com/media/cache/fd/35/fd35b9c2f37d4a44259b2de733be2bb3.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""It Services"", ""Biomechanics Laboratory"", ""Car Park"", ""In-campus Transportation"", ""Clubs and Societies"", ""Security"", ""Conference Hall"", ""Student House"", ""Cafeteria"", ""Research Laboratory"", ""Library""]","Nobels väg 6, Solna ve Alfred Nobels Allé 8, Huddinge"
University of Applied Sciences of Eastern Switzerland,https://univerlist.com/university-of-applied-sciences-of-eastern-switzerland/,Switzerland,Sankt Gallen,https://univerlist.com/media/cache/0e/ca/0eca3043143736d6adfd40e45b02bf22.webp,"159,684",CHF,https://univerlist.com/media/cache/05/07/0507c2f0dc191497bc9008ac20a42a43.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],University of Applied Sciences of Eastern Switzerland
Lulea University of Technology,https://univerlist.com/lulea-university-of-technology/,Sweden,Lulea,https://univerlist.com/media/cache/b8/c3/b8c363d86805e606bd74d7f06f5a21a8.webp,"8,173",SEK,https://univerlist.com/media/cache/fa/9f/fa9f2248f98927aa4d466452332e0715.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Athletics Field"", ""It Services"", ""Print Centre"", ""Fitness Center"", ""Car Park"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Refectory"", ""Copy Center"", ""Conference Hall"", ""Gym"", ""Exercise and Sport Performance Centre"", ""Ice Rink"", ""Cafeteria"", ""Career Office"", ""Sport Center"", ""Library""]","971 87 Luleå, sweden"
University of Hamburg,https://univerlist.com/university-of-hamburg/,Germany,Hamburg,https://univerlist.com/media/cache/ee/db/eedbf4ec9539524042ae2b6babfad28d.webp,"57,798",EUR,https://univerlist.com/media/cache/45/ad/45ad9f75361ec694264f27230747ca91.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Bank"", ""It Services"", ""Walking Track"", ""Print Centre"", ""Car Park"", ""Security"", ""Copy Center"", ""Conference Hall"", ""Cafeteria"", ""Career Office"", ""Student Central""]","20146 Hamburg, Germany"
University of Northern British Columbia,https://univerlist.com/university-of-northern-british-columbia/,Canada,Prince George,https://univerlist.com/media/cache/9e/8a/9e8a5dc717ac7e9394cf9d63d7921813.webp,"123,837",USD,https://univerlist.com/media/cache/a2/42/a24229979afd5d471e957c2b2f5b3cfa.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Fitness Center"", ""Car Park"", ""Music Studio"", ""Clubs and Societies"", ""Gym"", ""Computer Games and Animation Laboratory"", ""Cafeteria"", ""Virtual Library"", ""Career Office"", ""Table Tennis"", ""Academic Counseling"", ""Stadium"", ""Library""]","3333 University Way Prince George BC V2N 4Z9 Canada"
Södertörn University,https://univerlist.com/sodertorn-university/,Sweden,Stockholm,https://univerlist.com/media/cache/81/93/819314a426ab504f0db06e6e563fa85f.webp,"862,662",EUR,https://univerlist.com/media/cache/16/46/1646f65e8819381fd90908451ddc63b9.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""It Services"", ""Print Centre"", ""Fitness Center"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Refectory"", ""Copy Center"", ""Conference Hall"", ""Student House"", ""Dormitory"", ""Digital Design Studios"", ""Cafeteria"", ""Virtual Library"", ""Career Office"", ""Library""]","Alfred Nobels allé 7 Flemingsberg"
Pompeu Fabra University,https://univerlist.com/pompeu-fabra-university/,Spain,Barcelona,https://univerlist.com/media/cache/31/b7/31b780447018eb3ade1989621243d88a.webp,,USD,https://univerlist.com/media/cache/71/de/71deba068e3d7c94d79e26e0749ad67a.webp,Private,14.000,,Private,,Yes,None,,-,Yes,,,,,[],"[""Athletics Field"", ""It Services"", ""Walking Track"", ""Fitness Center"", ""Car Park"", ""In-campus Transportation"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Conference Hall"", ""Student House"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Sport Center"", ""Theatre"", ""Library""]","Plaça de la Mercè, 10, 08002 Barcelona, Spain"
University of Saskatchewan,https://univerlist.com/university-of-saskatchewan/,Canada,Saskatoon,https://univerlist.com/media/cache/c1/60/c16078a548749ff2d0fa2811a8891f46.webp,"963,681",CAD,https://univerlist.com/media/cache/2b/86/2b86f13a87f727176bef7d69b0eb17bd.webp,Public,24.922,,Public,,No,Public University,,-,No,,,,,[],"[""Fitness Center"", ""Car Park"", ""Clubs and Societies"", ""Copy Center"", ""Student House"", ""Dormitory"", ""Gym"", ""Museum"", ""Cafeteria"", ""Career Office"", ""Table Tennis"", ""Academic Counseling"", ""Dining Hall"", ""Library""]","Saskatoon SK Canada"
University of Vigo,https://univerlist.com/university-of-vigo/,Spain,Vigo,https://univerlist.com/media/cache/7f/73/7f731595eeebdf717f54dafb4720d487.webp,"368,342",USD,https://univerlist.com/media/cache/26/82/2682a0b50e1901932734156c7319ab33.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Clubs and Societies"", ""Health Center"", ""Copy Center"", ""Student House"", ""Gym"", ""Guest house"", ""Career Office"", ""Academic Counseling"", ""Library""]","University of Vigo"
Cardiff University,https://univerlist.com/cardiff-university/,United Kingdom,Cardiff,https://univerlist.com/media/cache/64/db/64db8228a3eb9da85e388842619ee365.webp,"1,306,142",USD,https://univerlist.com/media/cache/e6/d9/e6d98a41e5c26a5e575694c2ccae385f.webp,Private,31.597,8.54,Private,,Yes,None,,-,No,,,,,"[{'program_name': 'Accounting', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Accounting and Finance', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Accounting and Management;Business Management', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Computer Science', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Mathematics', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Music', 'language': 'English', 'year': '-', 'tuition': '-'}]","[""It Services"", ""Health Center"", ""Dormitory"", ""Gym"", ""Library""]","Cardiff University-Cardiff CF10 3XQ United Kingdom"
Autonomous University of Barcelona,https://univerlist.com/autonomous-university-of-barcelona/,Spain,Barcelona,https://univerlist.com/media/cache/d9/43/d9433a9240fcde133e1931bc83d0485b.webp,"221,005",USD,https://univerlist.com/media/cache/6a/47/6a4741d6e6b9abd1cda211a7c0b486d3.webp,Public,56.228,,Public,,Yes,Public University,,-,Yes,,,,,[],"[""Bank"", ""Walking Track"", ""Car Park"", ""Security"", ""Unobstructed Campus"", ""Swimming Pool"", ""Health Center"", ""Student House"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Bikes on Campus"", ""Psychology Education Laboratory"", ""Career Office"", ""Theatre"", ""Library""]","Plaça Cívica08193 BellaterraCerdanyola del VallèsSPAIN"
Abertay University,https://univerlist.com/abertay-university/,United Kingdom,Dundee,https://univerlist.com/media/cache/b1/89/b189f9ff992e6a848e1e262d4527cfc7.webp,"1,329,643",USD,https://univerlist.com/media/cache/0f/ba/0fba7ccdb24f4d86e3df533eca4183ea.webp,Private,5.084,1.322,Private,,Yes,None,,-,No,,,,,"[{'program_name': 'Accounting and Finance', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Biomedical Sciences', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Business Management', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Business and Human Resource Management', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Computer Arts', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Computer Game Applications Development', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Computer Games Technology', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Computing', 'language': 'English', 'year': '-', 'tuition': '-'}]","[""Bank"", ""Walking Track"", ""Car Park"", ""Health Center"", ""Museum"", ""Cafeteria"", ""Bikes on Campus"", ""Career Office"", ""Library""]","Bell St, Dundee DD1 1HG, United Kingdom"
Barcelona Campus Geneva Business School,https://univerlist.com/barcelona-campus-geneva-business-school/,Spain,Barcelona,https://univerlist.com/media/cache/af/01/af016d32dbf671db4f53f3e3c240d954.webp,"1,033,956",CHF,https://univerlist.com/media/cache/c1/7c/c17cadc6104bd5cc3eb0289e390ca626.webp,Private,,,Private,,Yes,None,,-,No,,,,,[],"[""Fitness Center"", ""Car Park"", ""Health Center"", ""Drawing Centre"", ""Refectory"", ""Copy Center"", ""Student House"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Career Office"", ""Academic Counseling"", ""Library""]","Gran Via de les Corts Catalanes, 617 ppal. 08007 Barcelona (Spain)."
Zurich University of Applied Sciences,https://univerlist.com/zurich-university-of-applied-sciences/,Switzerland,Zurich,https://univerlist.com/media/cache/51/a0/51a038f18ff991b97951722c87b01628.webp,"127,747",CHF,https://univerlist.com/media/cache/c7/35/c73547442142dc094783ad42d75015a3.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Biomechanics Laboratory"", ""Fitness Center"", ""Music Studio"", ""Health Center"", ""Copy Center"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Career Office"", ""Academic Counseling"", ""Library""]","Zurich University of Applied Sciences"
Kyushu Institute of Technology,https://univerlist.com/kyushu-institute-of-technology/,Japan,Kitakyushu,https://univerlist.com/media/cache/8b/23/8b23907276e35b18998bce3c6d02c5dc.webp,"373,574",JPY,https://univerlist.com/media/cache/60/bb/60bbf68ccd98526799171e64b47e0a02.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Biomechanics Laboratory"", ""Fitness Center"", ""Clubs and Societies"", ""Security"", ""Copy Center"", ""Dormitory"", ""Gym"", ""Computer Games and Animation Laboratory"", ""Virtual Library"", ""Career Office"", ""Academic Counseling"", ""Alumni Clubs"", ""Library""]","Kyushu Institute of Technology"
University of Mannheim,https://univerlist.com/university-of-mannheim/,Germany,Mannheim,https://univerlist.com/media/cache/a3/da/a3dab5c0da667cf780ce98db0bd4ca61.webp,"112,146",EUR,https://univerlist.com/media/cache/2f/48/2f48a5bd6d84ad278d3e9198b1573dfb.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Athletics Field"", ""Bank"", ""It Services"", ""Walking Track"", ""Car Park"", ""Clubs and Societies"", ""Security"", ""Conference Hall"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Wifi"", ""Library""]","University of MannheimL 1, 168161 Mannheim"
Danish School of Media and Journalism,https://univerlist.com/danish-school-of-media-and-journalism/,Denmark,Copenhagen,https://univerlist.com/media/cache/92/ca/92ca528e4959e6bf7953f4170b8d6c94.webp,"603,863",EUR,https://univerlist.com/media/cache/66/97/6697a82e111d15b179b33329304af4d6.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Clubs and Societies"", ""Digital Design Studios"", ""Cafeteria"", ""Career Office"", ""Student Central"", ""Library""]","Danish School of Media and Journalism"
Tokyo University of Foreign Studies,https://univerlist.com/tokyo-university-of-foreign-studies/,Japan,Tokyo,https://univerlist.com/media/cache/26/a1/26a198633520f0e654995e9ae209da82.webp,"418,336",JPY,https://univerlist.com/media/cache/08/5f/085fc30d52a7447979fc3501d01827b0.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Car Park"", ""Cinema"", ""Clubs and Societies"", ""Health Center"", ""Refectory"", ""Copy Center"", ""Conference Hall"", ""Dormitory"", ""Exercise and Sport Performance Centre"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Art Center"", ""Language Centre"", ""Wifi"", ""Computer Room"", ""Library""]","3-11-1, Asahi-cho, Fuchu-shi, Tokyo"
Royal Academy of Art the Hague,https://univerlist.com/royal-academy-of-art-the-hague/,Netherlands,The Hague,https://univerlist.com/media/cache/c6/2e/c62e6b47e4f0f88a15ca826814b417df.webp,"544,042",USD,https://univerlist.com/media/cache/41/1a/411a13f36ded3fe4d7e0c39d562ec53f.webp,Public,1.000,,Public,,Yes,Public University,,-,No,,,,,"[{'program_name': 'Artscience', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'Fine Arts', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'Graphic Design', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'Interactive Media Design', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'Interior Architecture and Furniture Design', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'Photography', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'Textile Fashion', 'language': 'English', 'year': '4', 'tuition': None}]","[""Drawing Centre"", ""Copy Center"", ""Digital Design Studios"", ""Cafeteria"", ""Career Office"", ""Art Center"", ""Video Workshop"", ""Theatre"", ""Library""]","Royal Academy of Art the Hague"
University of Divinity,https://univerlist.com/university-of-divinity/,Australia,Melbourne,https://univerlist.com/media/cache/18/ae/18ae176274115ba3fc6b8d2da12dd755.webp,"1,068,193",USD,https://univerlist.com/media/cache/f7/40/f740c8d5764dd59de796d67ddf707fe7.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Health Center"", ""Student House"", ""Radio Studio"", ""Cafeteria"", ""Guest house"", ""Prayer Room"", ""Theatre"", ""Library""]","University of Divinity"
University of Pisa,https://univerlist.com/university-of-pisa/,Italy,Pisa,https://univerlist.com/media/cache/ba/55/ba55e05419703b4f0b823a87f2406358.webp,"181,159",EUR,https://univerlist.com/media/cache/d6/ad/d6ad7b2e703a026abd68b0ac39bccb34.webp,Public,,45.0,Public,,Yes,Public University,,-,No,,,,,[],"[""Bank"", ""Walking Track"", ""Refectory"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Library""]","Lungarno Pacinotti, 43Pisa (population range: 50,000-249,999)56126 ToscanaItaly"
Nyenrode Business University,https://univerlist.com/nyenrode-business-university/,Netherlands,Breukelen,https://univerlist.com/media/cache/a5/f7/a5f7d150830759dbeb2ef6482710820e.webp,"1,721,011",EUR,https://univerlist.com/media/cache/9c/57/9c574ee62d3ab73b43595b81a437b7f0.webp,Private,4.750,,Private,,Yes,None,,-,No,,,,,[],"[""Car Park"", ""In-campus Transportation"", ""Clubs and Societies"", ""Student House"", ""Dormitory"", ""Gym"", ""Tennis Court"", ""Cafeteria"", ""Sport Center"", ""Student Central"", ""Dining Hall"", ""Library""]","Straatweg 25 3621 BG Breukelen Netherlands"
University of Colorado Boulder,https://univerlist.com/university-of-colorado-boulder/,United States of America,Boulder,https://univerlist.com/media/cache/4a/c3/4ac3ed9ca4d2d2d6301d0fb345160881.webp,"2,746,803",USD,https://univerlist.com/media/cache/5c/a9/5ca9049c751377101bd49e597ae172f6.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Fitness Center"", ""Music Studio"", ""Copy Center"", ""Strategy Games Room"", ""Gym"", ""Career Office"", ""Academic Counseling"", ""Library""]","Boulder CO United States"
University of Stuttgart,https://univerlist.com/university-of-stuttgart/,Germany,Stuttgart,https://univerlist.com/media/cache/36/8c/368cc51cc58f14cd6987ad33a08829cd.webp,"258,799",EUR,https://univerlist.com/media/cache/0d/d7/0dd70d3076f0a0f9bffbef864416f93c.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Bank"", ""It Services"", ""Walking Track"", ""Car Park"", ""Clubs and Societies"", ""Security"", ""Cafeteria"", ""Career Office"", ""Student Central"", ""Wifi"", ""Library""]","Keplerstraße 7, 70174 Stuttgart, Germany"
Autonomous University of Madrid,https://univerlist.com/autonomous-university-of-madrid/,Spain,Madrid,https://univerlist.com/media/cache/a9/34/a934be215157156d9aa342e7014caf7e.webp,,USD,https://univerlist.com/media/cache/96/09/9609a57b30581694fa9be0aa160020be.webp,Public,,,Public,,Yes,Public University,,-,Yes,,,,,[],"[""Fitness Center"", ""Car Park"", ""In-campus Transportation"", ""Music Studio"", ""Starbucks"", ""Clubs and Societies"", ""Security"", ""Conference Hall"", ""Student House"", ""Dormitory"", ""Cafeteria"", ""Research Laboratory"", ""Language Centre"", ""Library""]","Autonomous University of Madrid"
Australian National University,https://univerlist.com/australian-national-university/,Australia,Canberra,https://univerlist.com/media/cache/1f/8c/1f8ceaf0bc98f6f6bef8f817bf7e95d8.webp,"2,060,892",AUD,https://univerlist.com/media/cache/e6/72/e6720f2788c40d598deaca99233134f7.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Fitness Center"", ""Clubs and Societies"", ""Copy Center"", ""Dormitory"", ""Gym"", ""Computer Games and Animation Laboratory"", ""Virtual Library"", ""Career Office"", ""Academic Counseling"", ""Alumni Clubs"", ""Library""]","Australian National University"
Edith Cowan University,https://univerlist.com/edith-cowan-university/,Australia,Perth,https://univerlist.com/media/cache/01/95/0195bd8a6581a7cc7f11910e46367c2e.webp,"1,096,052",AUD,https://univerlist.com/media/cache/a0/9b/a09b36ec462ac4505dad2d0406aad24c.webp,Public,,,Public,,Yes,Public University,,-,Yes,,,,,[],"[""Bank"", ""Walking Track"", ""Cargo"", ""Car Park"", ""Security"", ""Health Center"", ""Dance Hall"", ""Cafeteria"", ""Career Office"", ""Library""]","2 Bradford St Mount Lawley WA 6050 Australia"
Nakhon Pathom Rajabhat University,https://univerlist.com/nakhon-pathom-rajabhat-university/,Thailand,Nakhon Pathom,https://univerlist.com/media/cache/1e/3c/1e3c5f17ea60d7dc535306676dd7300e.webp,,USD,https://univerlist.com/media/cache/b4/ef/b4ef59a17c3e79e3c1d0b65eb594ad8e.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Car Park"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Conference Hall"", ""Student House"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Alumni Clubs"", ""Library""]","Nakhon Pathom Rajabhat University"
Deakin University,https://univerlist.com/deakin-university/,Australia,Melbourne,https://univerlist.com/media/cache/1a/13/1a13504de5e65eefafe42c61b7cc7f0c.webp,"1,305,800",AUD,https://univerlist.com/media/cache/eb/48/eb48766c4446bd14afbfa9cf31c7a705.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Bank"", ""Walking Track"", ""Car Park"", ""Security"", ""Cafeteria"", ""Career Office"", ""Table Tennis"", ""Library""]","75 Pigdons Rd Waurn Ponds VIC 3216 Australia"
Tulane University,https://univerlist.com/tulane-university/,United States of America,New Orleans,https://univerlist.com/media/cache/03/e0/03e035650df1e3a41620faeb71954303.webp,"4,038,507",USD,https://univerlist.com/media/cache/e1/19/e119ce02dcf6e7235bb18471138bec7a.webp,Private,,,Private,,No,None,,-,No,,,,,[],"[""Biomechanics Laboratory"", ""Fitness Center"", ""Music Studio"", ""Clubs and Societies"", ""Sport and Exercise Psychology Laboratories"", ""Drawing Centre"", ""Strategy Games Room"", ""Gym"", ""Library""]","6823 St Charles Ave New Orleans LA 70118 United States"
Aalborg University,https://univerlist.com/aalborg-university/,Denmark,Aalborg,https://univerlist.com/media/cache/32/2d/322d860ec6e16156235452835878d060.webp,"1,035,194",EUR,https://univerlist.com/media/cache/b4/58/b458a307bbfb2e3a9732407fba208610.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""It Services"", ""Biomechanics Laboratory"", ""Print Centre"", ""Fitness Center"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Refectory"", ""Copy Center"", ""Conference Hall"", ""Student House"", ""Dormitory"", ""Digital Design Studios"", ""Computer Games and Animation Laboratory"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Academic Counseling"", ""Language Centre"", ""Wifi"", ""Library""]","Aalborg UniversityFredrik Bajers Vej 7K9220 Aalborg EastDenmark"
